"date","area_name","value"
1994-02-01,"USA-GA",16736
1994-02-01,"USA-ME",135
1994-02-01,"CALIFORNIA",66977
1994-02-01,"USA-OR",4373
1994-02-01,"USA-RI",3269
1994-02-01,"USA-DE",1836
1994-02-01,"USA-TN",11693
1994-02-01,"USA-DC",3018
1994-02-01,"USA-IN",28268
1994-02-01,"USA-NV",3331
1994-02-01,"COLORADO",15391
1994-02-01,"USA-MI",65427
1994-02-01,"USA-NE",8562
1994-02-01,"USA-VA",12113
1994-02-01,"USA-KS",13162
1994-02-01,"USA-WI",22434
1994-02-01,"USA-MD",14047
1994-02-01,"USA-AZ",5158
1994-02-01,"USA-IL",81098
1994-02-01,"USA-AK",1763
1994-02-01,"USA-AL",10653
1994-02-01,"MASSACHUSETTS",22427
1994-02-01,"USA-MT",2915
1994-02-01,"USA-IA",14415
1994-02-01,"USA-NH",1187
1994-02-01,"USA-AR",7974
1994-02-01,"USA-ND",2019
1994-02-01,"USA-NJ",40563
1994-02-01,"WASHINGTON",7815
1994-03-01,"USA-AR",5659
1994-03-01,"USA-DE",1480
1994-03-01,"USA-TN",7753
1994-03-01,"USA-UT",4831
1994-03-01,"USA-MT",2180
1994-03-01,"USA-IA",9423
1994-03-01,"USA-AZ",3659
1994-03-01,"USA-NE",6098
1994-03-01,"USA-MO",15303
1994-03-01,"USA-AL",6935
1994-03-01,"MINNESOTA",14653
1994-03-01,"USA-NJ",31677
1994-03-01,"MASSACHUSETTS",18027
1994-03-01,"USA-VT",369
1994-03-01,"USA-MD",10751
1994-03-01,"USA-SC",3024
1994-03-01,"USA-IL",57684
1994-03-01,"USA-RI",2694
1994-03-01,"USA-ND",1448
1994-03-01,"USA-OR",3359
1994-03-01,"OHIO",47016
1994-03-01,"USA-MI",50524
1994-03-01,"USA-CT",6527
1994-03-01,"WASHINGTON",6670
1994-03-01,"USA-HI",52
1994-03-01,"USA-PA",39926
1994-03-01,"USA-NH",925
1994-03-01,"USA-SD",1558
1994-03-01,"USA-GA",12037
1994-03-01,"TEXAS",25521
1994-03-01,"USA-WY",1371
1994-03-01,"USA-IN",20773
1994-03-01,"NEW YORK",56809
1994-03-01,"USA-MS",3481
1994-03-01,"USA-NC",6623
1994-03-01,"USA-WI",16632
1994-03-01,"USA-KY",8417
1994-03-01,"USA-VA",9306
1994-03-01,"USA-NV",2505
1994-03-01,"USA-ME",116
1994-03-01,"USA-ID",1432
1994-03-01,"USA-WV",5136
1994-03-01,"USA-LA",6612
1994-03-01,"USA-DC",2437
1994-03-01,"FLORIDA",1472
1994-03-01,"COLORADO",13500
1994-03-01,"USA-KS",8589
1994-03-01,"U.S.",630616
1994-03-01,"USA-OK",9884
1994-03-01,"USA-NM",3326
1994-03-01,"CALIFORNIA",52478
1994-03-01,"USA-AK",1952
1994-04-01,"USA-OK",5919
1994-04-01,"USA-WV",3281
1994-04-01,"USA-AK",1480
1994-04-01,"USA-TN",4606
1994-04-01,"USA-ID",1001
1994-04-01,"USA-KY",3601
1994-04-01,"USA-DE",879
1994-04-01,"MINNESOTA",10392
1994-04-01,"USA-DC",1402
1994-04-01,"USA-NV",1474
1994-04-01,"FLORIDA",1152
1994-04-01,"USA-CT",4038
1994-04-01,"WASHINGTON",4519
1994-04-01,"USA-OR",2394
1994-04-01,"USA-PA",22900
1994-04-01,"USA-LA",4057
1994-04-01,"USA-NJ",18003
1994-04-01,"USA-VT",261
1994-04-01,"USA-ME",69
1994-04-01,"USA-MT",1600
1994-04-01,"USA-AZ",2142
1994-04-01,"USA-AR",3756
1994-04-01,"USA-ND",1031
1994-04-01,"USA-UT",3524
1994-04-01,"USA-WY",1121
1994-04-01,"USA-MS",2254
1994-04-01,"USA-NE",4020
1994-04-01,"USA-MO",10085
1994-04-01,"USA-KS",5752
1994-04-01,"USA-AL",4557
1994-04-01,"U.S.",392153
1994-04-01,"TEXAS",15288
1994-04-01,"MASSACHUSETTS",11263
1994-04-01,"CALIFORNIA",35315
1994-04-01,"USA-NC",3521
1994-04-01,"USA-MD",5905
1994-04-01,"USA-IL",34511
1994-04-01,"USA-RI",1698
1994-04-01,"USA-SD",1034
1994-04-01,"NEW YORK",35998
1994-04-01,"USA-NM",2062
1994-04-01,"USA-WI",10937
1994-04-01,"USA-SC",1526
1994-04-01,"USA-IA",6371
1994-04-01,"OHIO",28942
1994-04-01,"COLORADO",9732
1994-04-01,"USA-VA",4487
1994-04-01,"USA-GA",5297
1994-04-01,"USA-IN",12918
1994-04-01,"USA-HI",51
1994-04-01,"USA-NH",665
1994-04-01,"USA-MI",33363
1994-05-01,"USA-AR",1800
1994-05-01,"USA-OK",3639
1994-05-01,"USA-ID",568
1994-05-01,"USA-IA",3718
1994-05-01,"USA-NE",2328
1994-05-01,"USA-VA",2623
1994-05-01,"USA-SC",714
1994-05-01,"USA-WV",1841
1994-05-01,"USA-NH",391
1994-05-01,"U.S.",246872
1994-05-01,"USA-GA",4434
1994-05-01,"USA-UT",1577
1994-05-01,"USA-IN",7190
1994-05-01,"USA-NM",1070
1994-05-01,"USA-CT",2162
1994-05-01,"WASHINGTON",2648
1994-05-01,"USA-IL",20774
1994-05-01,"USA-AL",2208
1994-05-01,"USA-TN",2027
1994-05-01,"TEXAS",10159
1994-05-01,"USA-NJ",9046
1994-05-01,"USA-NC",1704
1994-05-01,"USA-KY",2314
1994-05-01,"USA-HI",48
1994-05-01,"USA-AK",1026
1994-05-01,"USA-MI",20215
1994-05-01,"USA-SD",603
1994-05-01,"USA-MO",5393
1994-05-01,"USA-DE",397
1994-05-01,"USA-MS",1088
1994-05-01,"USA-LA",2495
1994-05-01,"MASSACHUSETTS",6381
1994-05-01,"USA-NV",1151
1994-05-01,"FLORIDA",815
1994-05-01,"USA-MD",3732
1994-05-01,"USA-OR",1415
1994-05-01,"USA-PA",13510
1994-05-01,"USA-KS",3096
1994-05-01,"MINNESOTA",5067
1994-05-01,"USA-VT",139
1994-05-01,"CALIFORNIA",37223
1994-05-01,"USA-MT",1005
1994-05-01,"USA-WI",5763
1994-05-01,"OHIO",18242
1994-05-01,"COLORADO",6819
1994-05-01,"USA-ND",582
1994-05-01,"USA-DC",725
1994-05-01,"USA-WY",652
1994-05-01,"NEW YORK",21764
1994-05-01,"USA-ME",49
1994-05-01,"USA-AZ",1443
1994-05-01,"USA-RI",1098
1994-06-01,"USA-NE",1179
1994-06-01,"USA-ND",263
1994-06-01,"USA-WY",352
1994-06-01,"USA-IN",3664
1994-06-01,"USA-NM",957
1994-06-01,"USA-NC",1206
1994-06-01,"USA-MD",2579
1994-06-01,"WASHINGTON",1960
1994-06-01,"USA-MO",3074
1994-06-01,"USA-GA",3271
1994-06-01,"TEXAS",8312
1994-06-01,"USA-WI",3020
1994-06-01,"USA-WV",926
1994-06-01,"USA-SD",270
1994-06-01,"U.S.",154411
1994-06-01,"USA-NJ",6362
1994-06-01,"USA-UT",1404
1994-06-01,"USA-NV",883
1994-06-01,"USA-PA",8233
1994-06-01,"USA-RI",602
1994-06-01,"USA-AK",651
1994-06-01,"USA-ME",32
1994-06-01,"USA-OR",1086
1994-06-01,"USA-IA",1867
1994-06-01,"USA-MI",9904
1994-06-01,"USA-AR",1190
1994-06-01,"USA-DE",281
1994-06-01,"USA-SC",528
1994-06-01,"USA-ID",367
1994-06-01,"USA-TN",1350
1994-06-01,"USA-DC",527
1994-06-01,"FLORIDA",746
1994-06-01,"USA-CT",1397
1994-06-01,"USA-HI",49
1994-06-01,"USA-IL",11747
1994-06-01,"USA-NH",222
1994-06-01,"COLORADO",3474
1994-06-01,"USA-AL",1542
1994-06-01,"MINNESOTA",2849
1994-06-01,"USA-OK",2014
1994-06-01,"USA-KY",1260
1994-06-01,"USA-AZ",1116
1994-06-01,"USA-LA",2036
1994-06-01,"USA-VA",1850
1994-06-01,"USA-KS",1911
1994-06-01,"MASSACHUSETTS",4370
1994-06-01,"NEW YORK",13362
1994-06-01,"USA-MS",883
1994-06-01,"USA-VT",84
1994-06-01,"CALIFORNIA",26995
1994-06-01,"USA-MT",614
1994-06-01,"OHIO",9589
1994-07-01,"USA-KS",1757
1994-07-01,"USA-DE",179
1994-07-01,"USA-TN",1133
1994-07-01,"TEXAS",7504
1994-07-01,"USA-NC",866
1994-07-01,"USA-MT",461
1994-07-01,"USA-NH",136
1994-07-01,"USA-MS",845
1994-07-01,"USA-CT",1022
1994-07-01,"USA-IL",10270
1994-07-01,"COLORADO",2546
1994-07-01,"USA-NE",1014
1994-07-01,"USA-NJ",5307
1994-07-01,"USA-DC",427
1994-07-01,"USA-ME",23
1994-07-01,"FLORIDA",691
1994-07-01,"USA-SC",439
1994-07-01,"USA-ID",298
1994-07-01,"USA-KY",1178
1994-07-01,"OHIO",7154
1994-07-01,"USA-MO",2651
1994-07-01,"USA-WY",276
1994-07-01,"USA-OK",1687
1994-07-01,"CALIFORNIA",24541
1994-07-01,"USA-HI",46
1994-07-01,"USA-LA",1924
1994-07-01,"USA-SD",181
1994-07-01,"USA-VA",1380
1994-07-01,"MINNESOTA",2477
1994-07-01,"U.S.",126805
1994-07-01,"MASSACHUSETTS",3053
1994-07-01,"USA-VT",48
1994-07-01,"USA-WI",2812
1994-07-01,"USA-RI",439
1994-07-01,"USA-MI",7353
1994-07-01,"USA-AR",1068
1994-07-01,"USA-AL",1361
1994-07-01,"USA-GA",3008
1994-07-01,"USA-ND",220
1994-07-01,"USA-UT",1369
1994-07-01,"USA-IN",2839
1994-07-01,"USA-NV",669
1994-07-01,"USA-IA",1458
1994-07-01,"USA-PA",5541
1994-07-01,"USA-AK",491
1994-07-01,"NEW YORK",10073
1994-07-01,"USA-NM",909
1994-07-01,"USA-OR",751
1994-07-01,"USA-AZ",899
1994-07-01,"USA-MD",2032
1994-07-01,"WASHINGTON",1460
1994-07-01,"USA-WV",541
1994-08-01,"USA-WY",257
1994-08-01,"OHIO",6618
1994-08-01,"USA-IL",10238
1994-08-01,"USA-RI",422
1994-08-01,"USA-NH",126
1994-08-01,"USA-MI",7536
1994-08-01,"USA-DE",159
1994-08-01,"U.S.",121952
1994-08-01,"USA-GA",3149
1994-08-01,"USA-TN",1081
1994-08-01,"USA-UT",1306
1994-08-01,"USA-ME",22
1994-08-01,"USA-MD",1903
1994-08-01,"USA-CT",921
1994-08-01,"USA-SC",429
1994-08-01,"USA-OK",1533
1994-08-01,"USA-MS",784
1994-08-01,"FLORIDA",665
1994-08-01,"CALIFORNIA",23620
1994-08-01,"USA-WI",2832
1994-08-01,"MINNESOTA",2470
1994-08-01,"TEXAS",7176
1994-08-01,"USA-NV",587
1994-08-01,"NEW YORK",9505
1994-08-01,"USA-NM",805
1994-08-01,"USA-VT",45
1994-08-01,"USA-KY",1211
1994-08-01,"USA-AR",959
1994-08-01,"USA-AL",1323
1994-08-01,"USA-ND",183
1994-08-01,"USA-WV",625
1994-08-01,"USA-DC",389
1994-08-01,"USA-MT",396
1994-08-01,"WASHINGTON",1040
1994-08-01,"USA-OR",611
1994-08-01,"USA-IA",1514
1994-08-01,"USA-LA",1717
1994-08-01,"USA-NE",935
1994-08-01,"USA-MO",2303
1994-08-01,"USA-KS",1647
1994-08-01,"USA-IN",3077
1994-08-01,"USA-NC",806
1994-08-01,"USA-ID",212
1994-08-01,"USA-HI",42
1994-08-01,"USA-SD",259
1994-08-01,"USA-VA",1386
1994-08-01,"USA-NJ",5278
1994-08-01,"MASSACHUSETTS",2786
1994-08-01,"USA-AZ",806
1994-08-01,"USA-PA",5463
1994-08-01,"USA-AK",416
1994-08-01,"COLORADO",2378
1994-09-01,"USA-MO",2743
1994-09-01,"USA-OK",1667
1994-09-01,"USA-MS",834
1994-09-01,"FLORIDA",712
1994-09-01,"USA-ID",273
1994-09-01,"USA-RI",427
1994-09-01,"USA-UT",1457
1994-09-01,"USA-NM",872
1994-09-01,"USA-WI",3179
1994-09-01,"USA-CT",1037
1994-09-01,"USA-LA",1882
1994-09-01,"USA-MI",8524
1994-09-01,"USA-NE",1037
1994-09-01,"USA-WY",333
1994-09-01,"USA-IN",3725
1994-09-01,"USA-SD",274
1994-09-01,"USA-VA",1439
1994-09-01,"USA-DE",180
1994-09-01,"USA-AL",1325
1994-09-01,"USA-NJ",5873
1994-09-01,"USA-MD",2164
1994-09-01,"USA-PA",6181
1994-09-01,"COLORADO",2440
1994-09-01,"USA-TN",1145
1994-09-01,"MASSACHUSETTS",3105
1994-09-01,"USA-SC",444
1994-09-01,"USA-IA",1787
1994-09-01,"OHIO",7106
1994-09-01,"USA-IL",11782
1994-09-01,"USA-NH",170
1994-09-01,"USA-KS",1615
1994-09-01,"TEXAS",7502
1994-09-01,"USA-DC",403
1994-09-01,"USA-WV",789
1994-09-01,"USA-AZ",851
1994-09-01,"USA-AR",1107
1994-09-01,"MINNESOTA",2798
1994-09-01,"U.S.",130370
1994-09-01,"USA-GA",2918
1994-09-01,"USA-ND",235
1994-09-01,"NEW YORK",10123
1994-09-01,"USA-ME",30
1994-09-01,"USA-MT",535
1994-09-01,"WASHINGTON",1263
1994-09-01,"USA-OR",637
1994-09-01,"USA-AK",567
1994-09-01,"USA-NV",632
1994-09-01,"USA-VT",54
1994-09-01,"CALIFORNIA",21949
1994-09-01,"USA-NC",903
1994-09-01,"USA-KY",1300
1994-09-01,"USA-HI",45
1994-10-01,"USA-VA",2880
1994-10-01,"TEXAS",9242
1994-10-01,"USA-DC",547
1994-10-01,"USA-IN",7277
1994-10-01,"USA-ND",385
1994-10-01,"NEW YORK",17017
1994-10-01,"USA-OK",2163
1994-10-01,"USA-VT",93
1994-10-01,"USA-OR",1147
1994-10-01,"USA-WV",1511
1994-10-01,"USA-NH",275
1994-10-01,"USA-AK",1042
1994-10-01,"USA-MI",16721
1994-10-01,"USA-AL",1495
1994-10-01,"MASSACHUSETTS",5164
1994-10-01,"USA-UT",3845
1994-10-01,"USA-MS",921
1994-10-01,"USA-MT",1184
1994-10-01,"USA-MD",3356
1994-10-01,"WASHINGTON",2558
1994-10-01,"USA-KY",2820
1994-10-01,"OHIO",16773
1994-10-01,"USA-SD",503
1994-10-01,"USA-MO",3415
1994-10-01,"MINNESOTA",5431
1994-10-01,"USA-NJ",9903
1994-10-01,"USA-NM",2174
1994-10-01,"USA-ME",51
1994-10-01,"USA-ID",584
1994-10-01,"USA-NC",1568
1994-10-01,"USA-CT",1677
1994-10-01,"USA-HI",43
1994-10-01,"USA-RI",736
1994-10-01,"COLORADO",4013
1994-10-01,"USA-KS",3828
1994-10-01,"U.S.",220553
1994-10-01,"CALIFORNIA",25961
1994-10-01,"USA-SC",734
1994-10-01,"USA-IA",2862
1994-10-01,"USA-AZ",1053
1994-10-01,"USA-AR",1423
1994-10-01,"USA-NE",1523
1994-10-01,"USA-GA",5390
1994-10-01,"USA-NV",829
1994-10-01,"USA-IL",24121
1994-10-01,"USA-DE",259
1994-10-01,"USA-TN",1668
1994-10-01,"USA-WY",662
1994-10-01,"FLORIDA",711
1994-10-01,"USA-WI",6185
1994-10-01,"USA-PA",12677
1994-10-01,"USA-LA",2154
1994-11-01,"USA-CT",2506
1994-11-01,"USA-SC",1590
1994-11-01,"WASHINGTON",6171
1994-11-01,"USA-KY",5209
1994-11-01,"USA-IL",42438
1994-11-01,"USA-AK",1497
1994-11-01,"USA-SD",1098
1994-11-01,"USA-NE",3169
1994-11-01,"USA-TN",3570
1994-11-01,"USA-NM",4024
1994-11-01,"USA-PA",18904
1994-11-01,"USA-DE",459
1994-11-01,"USA-AL",2602
1994-11-01,"USA-IN",12189
1994-11-01,"USA-VT",134
1994-11-01,"USA-AZ",2024
1994-11-01,"USA-RI",1060
1994-11-01,"USA-AR",2724
1994-11-01,"USA-GA",9453
1994-11-01,"USA-ND",807
1994-11-01,"USA-NV",1751
1994-11-01,"FLORIDA",829
1994-11-01,"USA-MI",27344
1994-11-01,"USA-KS",6443
1994-11-01,"TEXAS",15760
1994-11-01,"USA-WY",1210
1994-11-01,"NEW YORK",27143
1994-11-01,"USA-ME",78
1994-11-01,"USA-MD",5425
1994-11-01,"USA-OR",3247
1994-11-01,"USA-MO",7339
1994-11-01,"USA-VA",4667
1994-11-01,"U.S.",391460
1994-11-01,"USA-UT",6969
1994-11-01,"USA-NC",3655
1994-11-01,"USA-MT",2115
1994-11-01,"USA-WI",11079
1994-11-01,"USA-ID",1456
1994-11-01,"USA-HI",47
1994-11-01,"USA-NH",419
1994-11-01,"MASSACHUSETTS",8010
1994-11-01,"CALIFORNIA",56469
1994-11-01,"USA-WV",2462
1994-11-01,"USA-LA",2985
1994-11-01,"MINNESOTA",10383
1994-11-01,"USA-NJ",14676
1994-11-01,"USA-DC",928
1994-11-01,"USA-OK",4292
1994-11-01,"USA-MS",1542
1994-11-01,"USA-IA",6693
1994-11-01,"OHIO",26029
1994-11-01,"COLORADO",8388
1995-01-01,"USA-VA",11505
1995-01-01,"U.S.",815547
1995-01-01,"USA-NJ",30505
1995-01-01,"USA-DC",2503
1995-01-01,"USA-NV",3927
1995-01-01,"USA-VT",352
1995-01-01,"USA-OR",5117
1995-01-01,"USA-AZ",5531
1995-01-01,"USA-PA",41264
1995-01-01,"USA-LA",9590
1995-01-01,"USA-TN",11673
1995-01-01,"TEXAS",37828
1995-01-01,"USA-MT",3072
1995-01-01,"USA-AR",7598
1995-01-01,"NEW YORK",56657
1995-01-01,"USA-WV",5783
1995-01-01,"USA-IA",14994
1995-01-01,"USA-MO",23360
1995-01-01,"USA-ND",1811
1995-01-01,"MASSACHUSETTS",15914
1995-01-01,"FLORIDA",2239
1995-01-01,"USA-AK",2059
1995-01-01,"COLORADO",16254
1995-01-01,"USA-SD",2027
1995-01-01,"USA-NE",8146
1995-01-01,"MINNESOTA",21158
1995-01-01,"USA-MS",5027
1995-01-01,"USA-NC",9068
1995-01-01,"USA-WI",22180
1995-01-01,"USA-SC",4919
1995-01-01,"USA-KY",12353
1995-01-01,"USA-NH",1013
1995-01-01,"USA-WY",2037
1995-01-01,"USA-NM",5335
1995-01-01,"CALIFORNIA",79509
1995-01-01,"USA-ID",2375
1995-01-01,"WASHINGTON",9018
1995-01-01,"USA-IL",88983
1995-01-01,"USA-RI",2054
1995-01-01,"USA-AL",8338
1995-01-01,"USA-GA",20343
1995-01-01,"USA-OK",12929
1995-01-01,"USA-CT",6189
1995-01-01,"USA-HI",53
1995-01-01,"USA-MI",58499
1995-01-01,"USA-KS",14204
1995-01-01,"USA-DE",1359
1995-01-01,"USA-UT",7769
1995-01-01,"USA-IN",28548
1995-01-01,"USA-ME",130
1995-01-01,"USA-MD",12358
1995-01-01,"OHIO",60093
1995-02-01,"USA-NE",7156
1995-02-01,"USA-KS",11140
1995-02-01,"USA-MO",22443
1995-02-01,"TEXAS",30036
1995-02-01,"USA-NJ",33594
1995-02-01,"USA-UT",6009
1995-02-01,"USA-NM",3968
1995-02-01,"USA-MT",2398
1995-02-01,"USA-WV",6546
1995-02-01,"USA-NH",1024
1995-02-01,"USA-AR",6900
1995-02-01,"USA-DE",1487
1995-02-01,"MINNESOTA",19905
1995-02-01,"U.S.",754491
1995-02-01,"WASHINGTON",7028
1995-02-01,"USA-KY",10855
1995-02-01,"USA-VA",12596
1995-02-01,"USA-ND",1711
1995-02-01,"USA-IN",27283
1995-02-01,"USA-NV",3102
1995-02-01,"USA-VT",372
1995-02-01,"USA-ME",139
1995-02-01,"CALIFORNIA",50614
1995-02-01,"USA-CT",6577
1995-02-01,"USA-SC",5128
1995-02-01,"USA-OR",3656
1995-02-01,"USA-RI",2903
1995-02-01,"USA-AK",1923
1995-02-01,"USA-SD",1867
1995-02-01,"USA-MS",4997
1995-02-01,"USA-ID",1760
1995-02-01,"USA-HI",52
1995-02-01,"USA-LA",8860
1995-02-01,"USA-DC",2877
1995-02-01,"USA-WI",20703
1995-02-01,"USA-IA",12569
1995-02-01,"USA-PA",45212
1995-02-01,"USA-MI",60358
1995-02-01,"USA-AL",9200
1995-02-01,"USA-GA",18858
1995-02-01,"MASSACHUSETTS",17398
1995-02-01,"USA-WY",1496
1995-02-01,"NEW YORK",60717
1995-02-01,"USA-OK",11495
1995-02-01,"USA-NC",9632
1995-02-01,"USA-IL",74502
1995-02-01,"COLORADO",14457
1995-02-01,"USA-TN",11830
1995-02-01,"FLORIDA",2453
1995-02-01,"USA-MD",13230
1995-02-01,"USA-AZ",4576
1995-02-01,"OHIO",58896
1995-03-01,"USA-MO",16036
1995-03-01,"USA-AL",7586
1995-03-01,"USA-WY",1453
1995-03-01,"USA-NV",2189
1995-03-01,"NEW YORK",52596
1995-03-01,"USA-NM",2699
1995-03-01,"USA-MD",9542
1995-03-01,"USA-IA",7941
1995-03-01,"COLORADO",12862
1995-03-01,"USA-VA",8887
1995-03-01,"TEXAS",26496
1995-03-01,"WASHINGTON",6878
1995-03-01,"USA-PA",33973
1995-03-01,"USA-MI",49545
1995-03-01,"USA-AR",5691
1995-03-01,"USA-KS",9676
1995-03-01,"MASSACHUSETTS",15059
1995-03-01,"USA-OK",10224
1995-03-01,"CALIFORNIA",52461
1995-03-01,"USA-SC",3604
1995-03-01,"USA-AK",1912
1995-03-01,"USA-NE",6026
1995-03-01,"USA-DE",1417
1995-03-01,"USA-GA",10571
1995-03-01,"USA-UT",5407
1995-03-01,"USA-WV",4592
1995-03-01,"USA-LA",6640
1995-03-01,"U.S.",600034
1995-03-01,"USA-TN",7907
1995-03-01,"USA-NJ",25526
1995-03-01,"USA-DC",2239
1995-03-01,"USA-MS",3800
1995-03-01,"FLORIDA",1595
1995-03-01,"USA-ID",1503
1995-03-01,"USA-IL",54784
1995-03-01,"USA-ME",112
1995-03-01,"USA-MT",2441
1995-03-01,"USA-KY",7410
1995-03-01,"USA-AZ",2846
1995-03-01,"MINNESOTA",15592
1995-03-01,"USA-ND",1518
1995-03-01,"USA-IN",19515
1995-03-01,"USA-NC",6916
1995-03-01,"USA-WI",15794
1995-03-01,"USA-OR",3532
1995-03-01,"USA-NH",917
1995-03-01,"USA-VT",333
1995-03-01,"USA-CT",5825
1995-03-01,"OHIO",43659
1995-03-01,"USA-HI",52
1995-03-01,"USA-RI",2634
1995-03-01,"USA-SD",1622
1995-04-01,"USA-NJ",17191
1995-04-01,"MASSACHUSETTS",10980
1995-04-01,"USA-OK",5294
1995-04-01,"USA-NM",2282
1995-04-01,"USA-KY",3655
1995-04-01,"USA-LA",3731
1995-04-01,"USA-MI",36085
1995-04-01,"USA-MO",9399
1995-04-01,"TEXAS",14952
1995-04-01,"USA-WY",1200
1995-04-01,"USA-CT",4156
1995-04-01,"USA-WV",3173
1995-04-01,"USA-PA",23525
1995-04-01,"USA-NV",2156
1995-04-01,"USA-ME",81
1995-04-01,"USA-WI",12184
1995-04-01,"USA-MD",6097
1995-04-01,"USA-ID",1274
1995-04-01,"USA-RI",1834
1995-04-01,"USA-NH",688
1995-04-01,"U.S.",418820
1995-04-01,"USA-GA",6026
1995-04-01,"NEW YORK",38254
1995-04-01,"USA-IL",42392
1995-04-01,"COLORADO",9879
1995-04-01,"MINNESOTA",11393
1995-04-01,"USA-DC",1299
1995-04-01,"USA-VT",266
1995-04-01,"USA-MT",1796
1995-04-01,"USA-SC",1584
1995-04-01,"USA-AK",1573
1995-04-01,"USA-AR",2973
1995-04-01,"USA-DE",865
1995-04-01,"USA-AL",3692
1995-04-01,"USA-ND",1190
1995-04-01,"USA-TN",3361
1995-04-01,"USA-IN",13049
1995-04-01,"FLORIDA",1122
1995-04-01,"WASHINGTON",5064
1995-04-01,"USA-OR",2783
1995-04-01,"USA-NE",4284
1995-04-01,"USA-VA",4876
1995-04-01,"USA-UT",4336
1995-04-01,"USA-MS",1770
1995-04-01,"CALIFORNIA",43743
1995-04-01,"USA-AZ",2428
1995-04-01,"USA-HI",50
1995-04-01,"USA-SD",1255
1995-04-01,"USA-KS",5711
1995-04-01,"USA-NC",3644
1995-04-01,"USA-IA",7377
1995-04-01,"OHIO",30852
1995-05-01,"USA-MO",6828
1995-05-01,"MINNESOTA",6033
1995-05-01,"U.S.",260367
1995-05-01,"USA-OK",4033
1995-05-01,"USA-VT",136
1995-05-01,"USA-NC",1882
1995-05-01,"USA-OR",2048
1995-05-01,"USA-IA",4303
1995-05-01,"OHIO",16763
1995-05-01,"USA-SD",782
1995-05-01,"USA-AR",1881
1995-05-01,"USA-UT",2965
1995-05-01,"USA-NM",1734
1995-05-01,"USA-ME",48
1995-05-01,"CALIFORNIA",38489
1995-05-01,"USA-ID",915
1995-05-01,"USA-WV",1776
1995-05-01,"USA-AZ",1824
1995-05-01,"USA-NE",2967
1995-05-01,"USA-VA",2830
1995-05-01,"USA-DE",501
1995-05-01,"USA-AL",2206
1995-05-01,"FLORIDA",841
1995-05-01,"USA-MD",3664
1995-05-01,"USA-HI",49
1995-05-01,"USA-ND",706
1995-05-01,"USA-NJ",9274
1995-05-01,"USA-MT",1264
1995-05-01,"WASHINGTON",3088
1995-05-01,"USA-LA",2434
1995-05-01,"COLORADO",9143
1995-05-01,"TEXAS",9947
1995-05-01,"USA-WY",1006
1995-05-01,"USA-IN",7364
1995-05-01,"USA-NV",1568
1995-05-01,"USA-MS",1178
1995-05-01,"USA-AK",943
1995-05-01,"USA-DC",813
1995-05-01,"USA-WI",5804
1995-05-01,"USA-SC",746
1995-05-01,"USA-PA",12140
1995-05-01,"USA-KS",3902
1995-05-01,"MASSACHUSETTS",6194
1995-05-01,"USA-IL",20203
1995-05-01,"USA-RI",1195
1995-05-01,"USA-GA",3961
1995-05-01,"USA-TN",2007
1995-05-01,"NEW YORK",23334
1995-05-01,"USA-CT",2402
1995-05-01,"USA-KY",2403
1995-05-01,"USA-NH",376
1995-05-01,"USA-MI",21477
1995-06-01,"USA-DE",264
1995-06-01,"TEXAS",8008
1995-06-01,"USA-DC",472
1995-06-01,"USA-WY",681
1995-06-01,"USA-NV",1087
1995-06-01,"USA-VT",79
1995-06-01,"MINNESOTA",3405
1995-06-01,"USA-ND",390
1995-06-01,"MASSACHUSETTS",3606
1995-06-01,"NEW YORK",13817
1995-06-01,"USA-NM",1371
1995-06-01,"USA-MS",892
1995-06-01,"USA-WI",3488
1995-06-01,"USA-WV",702
1995-06-01,"U.S.",158908
1995-06-01,"USA-OK",2302
1995-06-01,"USA-MT",704
1995-06-01,"USA-LA",2219
1995-06-01,"USA-RI",711
1995-06-01,"USA-NH",225
1995-06-01,"USA-MI",10470
1995-06-01,"USA-SD",408
1995-06-01,"FLORIDA",748
1995-06-01,"USA-IA",1334
1995-06-01,"USA-IN",3701
1995-06-01,"USA-ME",28
1995-06-01,"CALIFORNIA",28924
1995-06-01,"USA-AZ",1248
1995-06-01,"USA-MD",2228
1995-06-01,"WASHINGTON",1926
1995-06-01,"USA-NE",1587
1995-06-01,"USA-KS",2078
1995-06-01,"USA-AL",1565
1995-06-01,"USA-TN",1350
1995-06-01,"USA-NJ",5427
1995-06-01,"USA-UT",1956
1995-06-01,"USA-NC",1095
1995-06-01,"USA-CT",1393
1995-06-01,"USA-SC",510
1995-06-01,"USA-OR",1084
1995-06-01,"USA-KY",1129
1995-06-01,"OHIO",8575
1995-06-01,"USA-PA",6588
1995-06-01,"USA-IL",12034
1995-06-01,"USA-AK",680
1995-06-01,"COLORADO",6098
1995-06-01,"USA-AR",1243
1995-06-01,"USA-MO",3659
1995-06-01,"USA-VA",1626
1995-06-01,"USA-GA",3206
1995-06-01,"USA-ID",539
1995-06-01,"USA-HI",50
1995-07-01,"NEW YORK",10010
1995-07-01,"USA-MS",841
1995-07-01,"USA-ID",338
1995-07-01,"USA-AZ",969
1995-07-01,"USA-VA",1494
1995-07-01,"USA-GA",3002
1995-07-01,"USA-NM",757
1995-07-01,"FLORIDA",716
1995-07-01,"USA-NC",976
1995-07-01,"USA-MD",1945
1995-07-01,"USA-SC",472
